capital_paye_t3,interet_paye_t3,nb_ech_payees_t3,retard_cumule_jours_t3,retard_moyen_jours_t3,nb_mvts_credit_t3,nb_mvts_debit_t3,montant_credit_total_t3,montant_debit_total_t3,montant_moy_t3,premier_mouvement_t3,dernier_mouvement_t3,pct_capital_paye_t3,ecart_prev_reel_t3,ratio_interet_sur_capital_paye_t3,pct_interet_paye_t3,retard_cumule_ratio_t3,ratio_debit_credit_t3,duree_ecart_t3,pct_retards_t3,client_type,credit_type,region,sector,statut_actuel,date_octroi,annee,mois
169217.77,40082.54,19.0,31.0,1.631578947368421,21.0,92.0,31720.25,107958.89,1127.193058008658,2023-02-04,2025-10-07,0.9917782480740744,0.0,0.23686956754009938,0.1915073131043141,1.631578947368421,3.4034690773244223,976.0,0.5789473684210527,Entreprise,Crédit par signature,CENTRE-EST,Santé,SOLDE,2023-11-10,2023,11
9071.1,2447.65,6.0,215.0,35.833333333333336,49.0,8.0,63978.81,6475.45,755.3979182539682,2023-01-26,2025-09-29,0.2161786911312186,14.0,0.26982945838983147,0.21249267498643518,10.75,0.10121241704870722,977.0,1.0,Particulier,Crédit de caisse,CENTRE,Inconnu,DEFAUT,2023-09-28,2023,9
11342.6,1003.4399999999999,8.0,9.0,1.125,4.0,9.0,6004.6,6054.17,178.55741025641026,2023-01-17,2025-10-04,1.0005257289637848,0.0,0.08846648916474176,0.08127626348205577,1.125,1.0082553375745262,991.0,0.5,Entreprise,Crédit de caisse,SUD,Industrie,SOLDE,2024-02-27,2024,2
669442.19,51498.49,8.0,4.0,0.5,2.0,1.0,2702.94,241.12,81.89411111111112,2023-04-07,2025-10-08,0.8896758981003878,0.0,0.07692746404286231,0.0714323541848131,0.5,0.08920656766335916,915.0,0.25,Entreprise,Crédit par signature,CENTRE-SUD,BTP,SOLDE,2025-08-28,2025,8
816968.79,34493.67,3.0,1.0,0.3333333333333333,,,,,,,,0.597861141408819,0.0,0.042221527214032245,0.04051108724159136,0.3333333333333333,,,0.3333333333333333,Entreprise,Crédit de caisse,Inconnu,Santé,SOLDE,2023-11-25,2023,11
21896.23,756.84,3.0,16.0,5.333333333333333,1.0,0.0,570.78,0.0,2.2383529411764704,2023-01-03,2025-10-08,0.2467652409970401,5.0,0.03456485431510356,0.033410041111425516,2.0,0.0,1009.0,0.6666666666666666,Entreprise,Crédit par signature,CENTRE,Education,DEFAUT,2025-09-08,2025,9
28013.2,11169.67,18.0,63.0,3.5,4.0,17.0,4591.0,12938.31,183.34288095238097,2023-02-12,2025-10-07,0.9774517418705612,0.0,0.39872881355932205,0.285065131778249,3.5,2.8181899368329337,968.0,0.5555555555555556,Entreprise,Crédit par signature,Inconnu,Restauration,SOLDE,2025-03-23,2025,3
,,,,,0.0,7.0,0.0,8526.2,65.21308821374704,2023-02-03,2025-10-04,0.0,2.0,,,0.0,,974.0,,Particulier,Crédit de caisse,CENTRE-OUEST,Inconnu,DEFAUT,2024-08-06,2024,8
17476.2,3654.98,20.0,32.0,1.6,17.0,37.0,44487.19,24515.67,1260.0429742063493,2023-04-13,2025-10-08,0.9062595286840617,0.0,0.20914043098614116,0.17296620444291327,1.6,0.5510725671816987,909.0,0.45,Entreprise,Crédit par signature,SUD-OUEST,Commerce,SOLDE,2024-08-12,2024,8
45034.44,15209.89,23.0,11.0,0.4782608695652174,16.0,122.0,25939.45,74116.89,502.65142796451914,2023-01-06,2025-10-07,0.9991473806748938,0.0,0.33773907258533686,0.2524700664776253,0.4782608695652174,2.8573038364344656,1005.0,0.21739130434782608,Entreprise,Crédit par signature,CENTRE-OUEST,Energie,SOLDE,2024-09-19,2024,9
16863.7,1621.67,3.0,20.0,6.666666666666667,11.0,45.0,23779.04,38524.7,320.7217643597143,2022-12-29,2025-10-09,0.16442123942123943,11.0,0.09616335679595818,0.08772721346664956,1.4285714285714286,1.6201116613622752,1015.0,0.6666666666666666,Particulier,Microcrédit,CENTRE-EST,Inconnu,DEFAUT,2025-05-14,2025,5
62062.55,2872.35,12.0,9.0,0.75,7.0,19.0,22637.879999999997,22834.07,775.662015079365,2022-12-31,2025-10-05,1.001145801877418,0.0,0.046281533710748265,0.04423430235512798,0.75,1.008666447564878,1009.0,0.3333333333333333,Particulier,Crédit par signature,SUD,Inconnu,SOLDE,2025-04-28,2025,4
15158.29,1567.7,44.0,131.0,2.977272727272727,18.0,7.0,18856.95,1322.19,140.62499001777948,2022-12-29,2025-10-08,0.908613500786435,0.0,0.1034219559066359,0.09372838319286332,2.977272727272727,0.07011685346781955,1014.0,0.5227272727272727,Particulier,Financement équipement,CENTRE-NORD,Inconnu,SOLDE,2025-07-18,2025,7
6510.42,484.38,1.0,24.0,24.0,,,,,,,,0.07780979207122758,7.0,0.07440072990682628,0.06924858466289244,3.0,,,1.0,Particulier,Crédit par signature,SUD,Inconnu,DEFAUT,2023-05-04,2023,5
37598.75,24821.52,50.0,987.0,19.74,37.0,127.0,40434.909999999996,120861.62,867.2087445674696,2022-12-27,2025-10-09,0.19105055894308942,187.0,0.6601687556102264,0.3976515961882254,4.1645569620253164,2.9890414001168795,1017.0,0.9,Entreprise,Crédit immobilier,SUD-OUEST,Restauration,DEFAUT,2023-09-01,2023,9
98428.98,205582.09,157.0,173.0,1.1019108280254777,31.0,144.0,39786.36,111600.45999999999,433.59451870232823,2022-12-10,2025-10-09,0.9979087597993618,0.0,2.088633754002124,0.6762322503585149,1.1019108280254777,2.804992967439092,1034.0,0.4713375796178344,Entreprise,Crédit immobilier,CENTRE,Finance,SOLDE,2025-01-12,2025,1
1664.81,256.4,2.0,60.0,30.0,,,,,,,,0.07631813947688833,18.0,0.15401156888774092,0.1334575605998303,3.0,,,1.0,Particulier,Crédit par signature,CENTRE-NORD,Inconnu,DEFAUT,2025-08-04,2025,8
10323.55,2257.04,26.0,26.0,1.0,35.0,55.0,38954.35,106912.83,426.04245359675184,2023-01-04,2025-10-08,0.9976873596276581,0.0,0.218630219255973,0.17940653021837608,1.0,2.744567166439692,1008.0,0.38461538461538464,Particulier,Financement fonds de commerce,NORD-EST,Inconnu,SOLDE,2025-05-20,2025,5
38581.95,8484.75,12.0,14.0,1.1666666666666667,13.0,35.0,30318.46,33473.83,390.8955801856873,2023-01-08,2025-10-05,0.998897850381053,0.0,0.21991501207170713,0.18027076468076156,1.1666666666666667,1.1040742174899385,1001.0,0.4166666666666667,Entreprise,Financement fonds de commerce,OUEST,Immobilier,SOLDE,2025-06-08,2025,6
277771.7,19037.309999999998,2.0,3.0,1.5,2.0,5.0,565.61,5569.55,32.78530081400081,2023-04-03,2025-10-07,0.5024044073711719,0.0,0.06853581556364452,0.06413993294880097,1.5,9.846979367408638,918.0,0.5,Entreprise,Crédit de caisse,Inconnu,Artisanat,SOLDE,2025-08-12,2025,8
12408.77,3109.17,13.0,15.0,1.1538461538461537,0.0,1.0,0.0,119.88,1.7125714285714284,2023-03-14,2025-10-02,1.0055101910172541,0.0,0.25056230391892187,0.20035971269382405,1.1538461538461537,,933.0,0.6923076923076923,Entreprise,Crédit de caisse,NORD,Agriculture,SOLDE,2025-08-30,2025,8
2781.78,223.81,7.0,35.0,5.0,2.0,8.0,3597.04,1164.0800000000002,48.41243197278912,2023-03-17,2025-10-09,0.28241191949710054,13.0,0.0804556794570383,0.07446458099740816,1.75,0.3236216444632254,937.0,0.8571428571428571,Particulier,Crédit par signature,Inconnu,Inconnu,DEFAUT,2025-06-22,2025,6
17151.29,5421.28,35.0,61.0,1.7428571428571429,,,,,,,,0.9969419724597329,0.0,0.316085845437865,0.24017114577560286,1.7428571428571429,,,0.45714285714285713,Entreprise,Financement équipement,CENTRE,Artisanat,SOLDE,2026-07-22,2026,7
3510.67,608.05,21.0,17.0,0.8095238095238095,9.0,29.0,11314.939999999999,19437.14,311.4376956483603,2022-12-13,2025-10-06,0.9990722638185734,0.0,0.17320055715860502,0.1476308173413099,0.8095238095238095,1.7178297012622252,1028.0,0.47619047619047616,Entreprise,Crédit de caisse,NORD-EST,Industrie,SOLDE,2025-05-19,2025,5
83678.79000000001,6784.8,2.0,0.0,0.0,5.0,19.0,2065.79,31737.65,157.21151994243573,2022-12-10,2025-10-03,0.5089805837644038,0.0,0.08108147835311671,0.07500033991576058,0.0,15.363444493389938,1028.0,0.0,Entreprise,Crédit de caisse,CENTRE-NORD,Services,SOLDE,2025-06-23,2025,6
10609.25,2769.7,27.0,431.0,15.962962962962964,7.0,53.0,6362.55,35223.99,296.6783636030636,2022-12-11,2025-10-09,0.29811078253852114,53.0,0.2610646369913047,0.20701923544074832,5.3875,5.536143527359313,1033.0,0.9629629629629629,Particulier,Financement équipement,Inconnu,Inconnu,DEFAUT,2025-05-03,2025,5
1396336.26,177524.13999999998,18.0,22.0,1.2222222222222223,6.0,40.0,6726.51,35887.39,740.9631445578232,2023-06-26,2025-10-08,1.003315100388974,0.0,0.12713566573140483,0.11279535338712378,1.2222222222222223,5.335216925270311,835.0,0.6666666666666666,Entreprise,Crédit de caisse,CENTRE-OUEST,Services,SOLDE,2023-12-07,2023,12
12216.470000000001,552.81,2.0,1.0,0.5,3.0,26.0,3183.4300000000003,20308.489999999998,129.39055886613386,2022-12-21,2025-10-06,0.3980168342654028,0.0,0.045251205953929396,0.04329218248797113,0.5,6.379436645379354,1020.0,0.5,Entreprise,Crédit de caisse,SUD-OUEST,Energie,SOLDE,2025-05-07,2025,5
30405.87,3817.17,8.0,33.0,4.125,3.0,10.0,11092.75,6110.49,275.11383905380336,2023-01-27,2025-10-07,0.8862222828467775,0.0,0.1255405617402166,0.1115380164941513,4.125,0.5508543868743098,984.0,0.25,Entreprise,Crédit par signature,CENTRE,Services,SOLDE,2025-06-25,2025,6
3412.88,185.64,2.0,3.0,1.5,1.0,3.0,1303.83,1811.9099999999999,36.17505867346939,2022-12-30,2025-09-13,0.5011571218795888,0.0,0.05439394294554745,0.05158787501528406,1.5,1.3896827040335014,988.0,0.5,Particulier,Crédit de caisse,NORD,Inconnu,SOLDE,2024-05-09,2024,5
10361.55,2207.42,13.0,15.0,1.1538461538461537,7.0,22.0,10706.550000000001,14894.919999999998,166.68743071091313,2023-01-21,2025-10-09,1.0002036789633415,0.0,0.21303955489284906,0.175624573851318,1.1538461538461537,1.391196977551125,992.0,0.3076923076923077,Entreprise,Crédit de caisse,NORD,Santé,SOLDE,2025-07-30,2025,7
137120.19,3045.88,8.0,2.0,0.25,17.0,59.0,21990.920000000002,75525.16999999998,551.1459877899878,2022-12-22,2025-10-07,0.8000281806502204,0.0,0.02221321309429341,0.02173050867446023,0.25,3.4343797349087706,1020.0,0.125,Entreprise,Crédit par signature,OUEST,Restauration,SOLDE,2025-01-25,2025,1
304764.02,373794.2,241.0,269.0,1.116182572614108,10.0,39.0,8864.53,27721.22,793.6900218253968,2023-09-26,2025-09-27,0.9973980154672544,0.0,1.226503706047715,0.5508653332649924,1.116182572614108,3.127206969799865,732.0,0.42323651452282157,Entreprise,Crédit immobilier,CENTRE-OUEST,Finance,SOLDE,2024-01-19,2024,1
10141.88,9249.48,38.0,479.0,12.605263157894736,10.0,46.0,21168.03,40761.44,690.0436460317461,2023-03-10,2025-10-06,0.19599880953761356,138.0,0.912008424473569,0.4769897521370342,2.721590909090909,1.9256132951436673,941.0,0.9736842105263158,Entreprise,Crédit immobilier,Inconnu,Industrie,DEFAUT,2024-11-26,2024,11
76786.57,2610.94,20.0,16.0,0.8,18.0,7.0,49282.159999999996,7703.7699999999995,223.54388290990693,2022-12-20,2025-10-07,0.8658707531788259,0.0,0.03400256060402229,0.03288440657647828,0.8,0.156319649950408,1022.0,0.4,Particulier,Crédit de caisse,NORD-EST,Inconnu,SOLDE,2025-08-14,2025,8
29871.370000000003,4770.88,6.0,138.0,23.0,0.0,1.0,0.0,109.63,3.9153571428571428,2023-03-16,2025-09-17,0.21080700871869656,14.0,0.1597141343031806,0.1377185373351904,6.9,,916.0,1.0,Entreprise,Crédit par signature,SUD-OUEST,Agriculture,DEFAUT,2025-08-15,2025,8
23187.52,2639.86,32.0,19.0,0.59375,,,,,,,,0.8921763273648471,0.0,0.11384831150549951,0.10221168387966569,0.59375,,,0.28125,Particulier,Avance sur marché,NORD,Inconnu,SOLDE,2024-12-08,2024,12
15934.38,4049.04,10.0,9.0,0.9,49.0,28.0,44890.72,6511.15,333.0399129346688,2023-03-21,2025-10-08,1.0063522338288975,0.0,0.2541071569775542,0.20261997195675216,0.9,0.14504445462224708,932.0,0.6,Particulier,Crédit par signature,CENTRE-EST,Inconnu,SOLDE,2025-02-09,2025,2
38753.44,6170.49,32.0,35.0,1.09375,109.0,76.0,193824.05,55943.090000000004,659.1171522352149,2023-02-09,2025-10-07,0.8856091124402067,0.0,0.15922431660260353,0.13735418962677576,1.09375,0.2886282171897657,971.0,0.46875,Particulier,Financement équipement,OUEST,Inconnu,SOLDE,2025-01-13,2025,1
8961.57,493.14,5.0,60.0,12.0,4.0,21.0,2067.12,9197.550000000001,222.46633888888888,2023-01-15,2025-10-07,0.25084140307741914,9.0,0.05502830419223417,0.05215813070945593,4.285714285714286,4.449451410658308,996.0,0.4,Particulier,Microcrédit,NORD,Inconnu,DEFAUT,2025-03-08,2025,3
47125.53,7867.3,16.0,14.0,0.875,32.0,35.0,31911.46,83670.82,578.7243020078848,2023-01-09,2025-10-09,1.0019613771355091,0.0,0.16694348052955585,0.14306046806465497,0.875,2.621967782107118,1004.0,0.375,Particulier,Crédit de caisse,CENTRE-OUEST,Inconnu,SOLDE,2025-04-10,2025,4
5194.04,128.51,2.0,0.0,0.0,2.0,18.0,2267.8999999999996,14150.89,133.5724238095238,2022-12-29,2025-10-09,0.329299853293417,0.0,0.02474181947000793,0.02414444204375722,0.0,6.239644605141321,1015.0,0.0,Particulier,Crédit de caisse,NORD,Inconnu,SOLDE,2025-07-13,2025,7
184802.18,15834.15,23.0,63.0,2.739130434782609,33.0,118.0,45747.77,115868.64,829.4974824869342,2023-04-26,2025-10-08,0.9920961256794879,0.0,0.08568161912375709,0.07891965527878227,2.739130434782609,2.532771324154161,896.0,0.5652173913043478,Entreprise,Crédit par signature,CENTRE-OUEST,BTP,SOLDE,2024-04-24,2024,4
4976.24,460.43999999999994,2.0,40.0,20.0,,,,,,,,0.08271532539995984,18.0,0.09252769159043775,0.08469139254103607,2.0,,,1.0,Particulier,Avance sur marché,CENTRE-NORD,Inconnu,DEFAUT,2025-09-03,2025,9
27687.78,1907.67,2.0,2.0,1.0,3.0,8.0,5977.320000000001,3079.06,96.38500925925926,2023-02-15,2025-09-20,0.3943566443526563,0.0,0.06889934837679294,0.06445821908435251,1.0,0.5151238347620672,948.0,0.5,Particulier,Crédit de caisse,CENTRE-OUEST,Inconnu,SOLDE,2025-07-18,2025,7
12113.83,2282.39,17.0,68.0,4.0,214.0,185.0,468639.2,152549.99,1464.3154178442908,2022-12-12,2025-10-09,0.990421053406143,0.0,0.1884119225711439,0.15854092254772434,4.0,0.3255169221866203,1032.0,0.29411764705882354,Particulier,Crédit par signature,CENTRE-NORD,Inconnu,SOLDE,2023-07-14,2023,7
31241.88,964.37,20.0,28.0,1.4,0.0,1.0,0.0,153.22,2.1888571428571426,2022-12-26,2025-10-01,0.9119655879226124,0.0,0.030867860704925566,0.029943566854259654,1.4,,1010.0,0.5,Particulier,Crédit de caisse,CENTRE-NORD,Inconnu,SOLDE,2025-08-31,2025,8
83034.02,26707.74,16.0,12.0,0.75,9.0,25.0,9867.130000000001,21097.39,417.031446031746,2023-01-23,2025-09-28,0.99485403922576,0.0,0.3216481630059583,0.2433689782267024,0.75,2.1381485801849167,979.0,0.375,Entreprise,Crédit par signature,NORD,Services,SOLDE,2024-11-09,2024,11
284543.04000000004,8175.03,2.0,1.0,0.5,3.0,13.0,2538.3,5020.52,59.615305733808675,2023-02-12,2025-10-08,0.3947121291463648,0.0,0.028730381175375082,0.02792799911532622,0.5,1.9779064728361502,969.0,0.5,Entreprise,Crédit de caisse,CENTRE-NORD,Santé,SOLDE,2025-03-05,2025,3
4491.92,265.6,2.0,1.0,0.5,5.0,20.0,3252.88,13250.59,62.31985875030132,2022-12-10,2025-10-09,0.4864185873251699,0.0,0.05912839053233362,0.055827405875330006,0.5,4.073494872236295,1034.0,0.5,Entreprise,Crédit de caisse,Inconnu,IT,SOLDE,2025-04-30,2025,4
7374.1,1190.77,5.0,57.0,11.4,36.0,125.0,94742.27,159886.81,1478.9040779034146,2023-02-10,2025-10-08,0.1284593311704239,27.0,0.1614800450224434,0.13902954744205107,1.78125,1.6875974155991829,971.0,1.0,Particulier,Crédit par signature,NORD-EST,Inconnu,DEFAUT,2023-11-17,2023,11
13643.3,1173.24,3.0,3.0,1.0,9.0,30.0,10968.34,29425.31,238.4901914261664,2023-01-06,2025-10-06,0.24630452050837665,6.0,0.08599385779100364,0.07918447896742425,0.3333333333333333,2.6827496230058516,1004.0,0.3333333333333333,Entreprise,Crédit de caisse,CENTRE-OUEST,Services,DEFAUT,2024-05-22,2024,5
2147241.07,94148.0,9.0,12.0,1.3333333333333333,,,,,,,,0.9950293691397663,0.0,0.04384603168939946,0.042004309408004745,1.3333333333333333,,,0.4444444444444444,Entreprise,Crédit de caisse,OUEST,Transport,SOLDE,2024-05-04,2024,5
23386.78,7224.8,27.0,64.0,2.3703703703703702,2.0,14.0,2831.46,13771.21,318.97293650793654,2022-12-16,2025-10-01,1.0031002166034013,0.0,0.30892666711706357,0.23601525958477154,2.3703703703703702,4.863642784994314,1020.0,0.6666666666666666,Entreprise,Financement équipement,CENTRE,Energie,SOLDE,2025-04-09,2025,4
14378.01,1937.3000000000002,3.0,4.0,1.3333333333333333,1.0,2.0,2830.62,340.01,17.038033333333335,2023-01-19,2025-10-07,0.25077650314054706,5.0,0.13474048216686454,0.11874123139554198,0.5,0.12011856059803153,992.0,0.6666666666666666,Entreprise,Microcrédit,SUD-OUEST,Commerce,DEFAUT,2025-09-03,2025,9
128220.01,38175.119999999995,5.0,71.0,14.2,12.0,40.0,11140.210000000001,30480.39,404.8211373015873,2023-03-22,2025-10-09,0.13494582318187617,27.0,0.29773137593734395,0.2294245029887593,2.21875,2.7360696073054274,932.0,1.0,Entreprise,Avance sur marché,CENTRE,Energie,DEFAUT,2025-03-13,2025,3
4377.71,338.81,8.0,5.0,0.625,0.0,1.0,0.0,3522.11,13.812196078431374,2023-01-22,2025-10-08,0.7285558560432702,0.0,0.07739434544544979,0.07183474256443309,0.625,,990.0,0.25,Entreprise,Crédit par signature,NORD-EST,Restauration,SOLDE,2025-09-08,2025,9
182886.05,144147.7,63.0,149.0,2.365079365079365,4.0,10.0,4391.09,6418.179999999999,154.42607142857142,2023-04-20,2025-10-02,0.9908332535567749,0.0,0.7881831337053866,0.44077316179140535,2.365079365079365,1.4616370878301286,896.0,0.4444444444444444,Entreprise,Financement équipement,Inconnu,Industrie,SOLDE,2025-06-20,2025,6
154195.68,16476.97,23.0,32.0,1.391304347826087,18.0,75.0,23915.05,98666.95,1014.5315039682539,2023-03-18,2025-10-08,0.9990016182724717,0.0,0.10685753323309707,0.09654136148937749,1.391304347826087,4.125726268604916,935.0,0.5217391304347826,Entreprise,Crédit par signature,OUEST,IT,SOLDE,2024-04-30,2024,4
206142.43,10960.300000000001,8.0,4.0,0.5,8.0,54.0,7241.639999999999,64336.13,340.84304978632474,2022-12-22,2025-10-09,1.002738942275139,0.0,0.05316857863759538,0.05048439510640885,0.5,8.884193359515248,1022.0,0.25,Entreprise,Crédit par signature,Inconnu,Commerce,SOLDE,2025-04-01,2025,4
48244.0,9564.95,20.0,50.0,2.5,2.0,20.0,14867.44,17937.920000000002,118.42049700647937,2022-12-13,2025-10-09,0.9888943094097052,0.0,0.19826196003648122,0.16545794379590015,2.5,1.206523786206637,1031.0,0.35,Particulier,Crédit de caisse,Inconnu,Inconnu,SOLDE,2025-08-03,2025,8
46199.82,3787.78,8.0,9.0,1.125,7.0,67.0,4565.43,62642.71,320.50246104302965,2023-02-13,2025-10-09,0.6739579868708971,0.0,0.08198689951605873,0.07577439204922821,1.125,13.721097465079959,969.0,0.5,Entreprise,Crédit de caisse,CENTRE-NORD,Transport,SOLDE,2024-08-29,2024,8
6459.5,1233.8400000000001,11.0,18.0,1.6363636363636365,,,,,,,,1.005595028302063,0.0,0.19101168821116188,0.16037767731570424,1.6363636363636365,,,0.36363636363636365,Particulier,Crédit par signature,CENTRE,Inconnu,SOLDE,2024-01-20,2024,1
105806.94,7654.610000000001,5.0,68.0,13.6,6.0,27.0,7313.59,14797.45,109.57840982474411,2022-12-22,2025-10-09,0.19622762484154455,15.0,0.07234506545600884,0.06746435246125229,3.4,2.023281316015801,1022.0,0.8,Entreprise,Crédit par signature,CENTRE,Santé,DEFAUT,2025-06-27,2025,6
18963.8,3268.2200000000003,20.0,22.0,1.1,48.0,32.0,118559.72,51396.200000000004,737.6270808352982,2023-01-05,2025-10-08,0.8628042982338805,0.0,0.1723399318701948,0.14700508545782165,1.1,0.43350473499768727,1007.0,0.5,Particulier,Crédit de caisse,NORD,Inconnu,SOLDE,2025-02-20,2025,2
21832.43,1327.36,6.0,87.0,14.5,,,,,,,,0.15400776287673384,27.0,0.06079762994774287,0.05731312762335064,2.6363636363636362,,,1.0,Particulier,Financement équipement,CENTRE-EST,Inconnu,DEFAUT,2024-05-21,2024,5
350554.82,19635.11,8.0,10.0,1.25,2.0,11.0,3837.75,8264.68,107.92413989185418,2022-12-30,2025-10-09,0.8868922891651614,0.0,0.05601152481657505,0.053040637815296596,1.25,2.1535222461077455,1014.0,0.5,Entreprise,Crédit de caisse,SUD-OUEST,BTP,SOLDE,2023-07-05,2023,7
323502.09,11918.189999999999,3.0,0.0,0.0,,,,,,,,0.4971884062007032,0.0,0.0368411530200624,0.035532109149750864,0.0,,,0.0,Entreprise,Crédit de caisse,OUEST,Immobilier,SOLDE,2025-09-05,2025,9
201738.12,12612.75,13.0,8.0,0.6153846153846154,0.0,10.0,0.0,7998.389999999999,232.0012222222222,2023-01-26,2025-10-06,1.0043919030939483,0.0,0.06252041012377829,0.058841608620482856,0.6153846153846154,,984.0,0.23076923076923078,Entreprise,Crédit par signature,NORD-EST,Santé,SOLDE,2025-08-15,2025,8
,,,,,4.0,6.0,3244.87,3749.85,46.18871428571428,2023-01-08,2025-10-08,0.0,3.0,,,0.0,1.1556241082077248,1004.0,,Entreprise,Crédit de caisse,Inconnu,Services,DEFAUT,2024-09-16,2024,9
108561.28,7134.83,2.0,9.0,4.5,,,,,,,,0.4792696257184986,0.0,0.06572168272150071,0.0616687112470765,4.5,,,1.0,Particulier,Crédit de caisse,CENTRE-OUEST,Inconnu,SOLDE,2025-05-05,2025,5
131332.07,39925.44,33.0,34.0,1.0303030303030303,5.0,9.0,10609.689999999999,5365.31,175.7459984126984,2022-12-19,2025-10-09,0.9947210856035914,0.0,0.30400373648264284,0.23313103174278313,1.0303030303030303,0.5056990355043363,1025.0,0.5151515151515151,Entreprise,Financement équipement,CENTRE-OUEST,Immobilier,SOLDE,2025-07-01,2025,7
19712.45,1558.87,2.0,5.0,2.5,3.0,3.0,2251.35,1384.47,32.892863327149044,2023-02-07,2025-10-02,0.6650846300196936,0.0,0.0790804795953826,0.07328506176391497,2.5,0.6149510293823706,968.0,1.0,Entreprise,Crédit de caisse,NORD,Education,SOLDE,2024-02-22,2024,2
87006.34,232973.44,147.0,114.0,0.7755102040816326,28.0,139.0,74184.55,128782.08,1183.0542778540905,2022-12-15,2025-10-09,1.000033561899061,0.0,2.677660501522073,0.7280880060608829,0.7755102040816326,1.735969012415658,1029.0,0.3741496598639456,Particulier,Crédit immobilier,SUD-OUEST,Inconnu,SOLDE,2023-04-07,2023,4
54598.65,58144.95,66.0,1023.0,15.5,59.0,6.0,72186.31,3421.62,745.5029237012986,2023-01-30,2025-09-29,0.2563894680491378,170.0,1.064952155410436,0.5157272785328834,4.334745762711864,0.04739984631434963,973.0,0.9545454545454546,Particulier,Crédit immobilier,Inconnu,Inconnu,DEFAUT,2024-10-26,2024,10
53923.56,6027.14,8.0,36.0,4.5,6.0,14.0,3070.36,26960.95,116.00779416980262,2023-01-01,2025-10-06,0.7832125863481347,0.0,0.11177192307036109,0.10053493954199035,4.5,8.781038705558958,1009.0,0.625,Particulier,Crédit par signature,CENTRE-EST,Inconnu,SOLDE,2025-08-09,2025,8
86112.64,3446.46,17.0,13.0,0.7647058823529411,7.0,44.0,6185.87,45181.24,415.9129545214045,2023-02-14,2025-10-04,0.9976679314683042,0.0,0.04002269585510327,0.03848252159747027,0.7647058823529411,7.303942695206979,963.0,0.23529411764705882,Entreprise,Crédit par signature,OUEST,Education,SOLDE,2025-02-25,2025,2
288488.52999999997,15722.97,15.0,33.0,2.2,0.0,0.0,0.0,0.0,0.0,2022-12-23,2025-10-09,0.9967447475336927,0.0,0.05450119628672932,0.0516843380345582,2.2,,1021.0,0.6,Entreprise,Crédit de caisse,SUD-OUEST,Commerce,SOLDE,2026-04-12,2026,4
12783.29,615.3100000000001,10.0,162.0,16.2,,,,,,,,0.2578675765153184,22.0,0.04813393109285638,0.0459234546892959,5.0625,,,0.8,Entreprise,Financement équipement,SUD-OUEST,Immobilier,DEFAUT,2024-12-16,2024,12
6779.07,2939.33,55.0,54.0,0.9818181818181818,10.0,49.0,23304.22,26011.81,743.758785978836,2023-04-25,2025-10-05,1.006416413667169,0.0,0.4335889731187316,0.3024499917681923,0.9818181818181818,1.1161845365345848,894.0,0.4727272727272727,Entreprise,Financement équipement,SUD,Industrie,SOLDE,2023-05-28,2023,5
6141.18,127.12,8.0,10.0,1.25,61.0,77.0,117660.25,81167.93000000001,665.8724553349914,2022-12-20,2025-10-09,0.7289987215297009,0.0,0.02069960496191286,0.02027982068503422,1.25,0.6898500555625201,1024.0,0.625,Particulier,Crédit de caisse,Inconnu,Inconnu,SOLDE,2024-12-28,2024,12
57917.99,7471.77,13.0,8.0,0.6153846153846154,,,,,,,,0.9930678304984252,0.0,0.12900603076867828,0.11426513876178779,0.6153846153846154,,,0.3076923076923077,Entreprise,Microcrédit,Inconnu,Agriculture,SOLDE,2025-08-30,2025,8
136759.6,27659.31,43.0,38.0,0.8837209302325582,0.0,0.0,0.0,0.0,0.0,2022-12-17,2025-10-07,0.9995932470978199,0.0,0.20224766670858937,0.1682246281768928,0.8837209302325582,,1025.0,0.46511627906976744,Entreprise,Financement équipement,NORD-EST,Autres,SOLDE,2026-08-16,2026,8
4690.66,274.65,1.0,0.0,0.0,8.0,27.0,19387.93,11945.449999999999,155.93078254746342,2023-02-20,2025-10-04,0.08551633660911442,8.0,0.058552527789266326,0.05531376691485527,0.0,0.6161281787173772,957.0,0.0,Particulier,Crédit par signature,OUEST,Inconnu,DEFAUT,2024-03-29,2024,3
32496.41,4457.09,14.0,19.0,1.3571428571428572,30.0,48.0,45279.02,71748.06,321.907895887216,2022-12-27,2025-10-09,0.7748675307036432,0.0,0.13715638127411614,0.12061347368990759,1.3571428571428572,1.5845762562882324,1017.0,0.42857142857142855,Particulier,Microcrédit,CENTRE-NORD,Inconnu,SOLDE,2025-06-22,2025,6
189134.72,21164.84,3.0,5.0,1.6666666666666667,16.0,69.0,30112.17,51295.14,435.5324468537415,2023-01-06,2025-10-09,0.12232853386433445,18.0,0.11190351512403433,0.10064138983457693,0.23809523809523808,1.703468730416971,1007.0,0.6666666666666666,Entreprise,Avance sur marché,CENTRE,Energie,DEFAUT,2025-03-12,2025,3
84178.12,13910.41,9.0,147.0,16.333333333333332,18.0,94.0,19808.91,71349.06999999999,640.9086833711923,2022-12-21,2025-10-09,0.22879328605811622,23.0,0.16524971097002406,0.14181484828042584,4.59375,3.601867543443834,1023.0,0.7777777777777778,Entreprise,Avance sur marché,CENTRE-EST,Autres,DEFAUT,2023-12-01,2023,12
